법정동코드,시도명,시군구명,읍면동명,리명,계,70세이상 계,70세이상 인구비율
4677035030,전라남도,고흥군,포두면,남촌리,283,134,47.349823321554766
4677035031,전라남도,고흥군,포두면,송산리,472,214,45.33898305084746
4677035032,전라남도,고흥군,포두면,오취리,368,161,43.75
4677036022,전라남도,고흥군,봉래면,외초리,303,129,42.57425742574257
4677036023,전라남도,고흥군,봉래면,예내리,254,113,44.48818897637795
4677036024,전라남도,고흥군,봉래면,신금리,1070,368,34.39252336448598
4677036027,전라남도,고흥군,봉래면,사양리,222,112,50.45045045045045
4677037021,전라남도,고흥군,점암면,천학리,211,83,39.33649289099526
4677037022,전라남도,고흥군,점암면,장남리,254,125,49.21259842519685
4677037023,전라남도,고흥군,점암면,강산리,180,71,39.44444444444444
4677037024,전라남도,고흥군,점암면,여호리,183,77,42.07650273224044
4677037025,전라남도,고흥군,점암면,화계리,180,74,41.11111111111111
4677037026,전라남도,고흥군,점암면,성기리,259,115,44.4015444015444
4677037027,전라남도,고흥군,점암면,모룡리,287,86,29.965156794425084
4677037028,전라남도,고흥군,점암면,대룡리,205,84,40.97560975609756
4677037029,전라남도,고흥군,점암면,사정리,223,95,42.600896860986545
4677037030,전라남도,고흥군,점암면,연봉리,244,91,37.295081967213115
4677037031,전라남도,고흥군,점암면,신안리,367,179,48.77384196185286
4677038021,전라남도,고흥군,과역면,신곡리,216,87,40.27777777777778
4677038022,전라남도,고흥군,과역면,백일리,281,111,39.50177935943061
4677038023,전라남도,고흥군,과역면,연등리,357,154,43.13725490196079
4677038024,전라남도,고흥군,과역면,호덕리,145,68,46.89655172413793
4677038025,전라남도,고흥군,과역면,석봉리,283,116,40.98939929328622
4677038026,전라남도,고흥군,과역면,과역리,1111,356,32.04320432043205
4677038027,전라남도,고흥군,과역면,노일리,392,177,45.1530612244898
4677038028,전라남도,고흥군,과역면,도천리,324,142,43.82716049382716
4677039021,전라남도,고흥군,남양면,장담리,271,113,41.69741697416974
4677039022,전라남도,고흥군,남양면,신흥리,192,78,40.625
4677039023,전라남도,고흥군,남양면,대곡리,239,88,36.82008368200837
4677039024,전라남도,고흥군,남양면,남양리,284,89,31.338028169014088
4677039025,전라남도,고흥군,남양면,중산리,260,90,34.61538461538461
4677039026,전라남도,고흥군,남양면,월정리,366,125,34.15300546448087
4677039027,전라남도,고흥군,남양면,망주리,300,126,42.0
4677039028,전라남도,고흥군,남양면,침교리,270,116,42.96296296296296
4677040021,전라남도,고흥군,동강면,유둔리,557,175,31.41831238779174
4677040022,전라남도,고흥군,동강면,마륜리,385,164,42.59740259740259
4677040023,전라남도,고흥군,동강면,대강리,322,127,39.44099378881988
4677040024,전라남도,고흥군,동강면,매곡리,403,156,38.70967741935484
4677040025,전라남도,고흥군,동강면,한천리,251,76,30.278884462151396
4677040026,전라남도,고흥군,동강면,오월리,238,76,31.932773109243694
4677040027,전라남도,고흥군,동강면,청송리,94,41,43.61702127659575
4677040028,전라남도,고흥군,동강면,죽암리,201,79,39.30348258706468
4677040029,전라남도,고흥군,동강면,장덕리,220,85,38.63636363636363
4677040030,전라남도,고흥군,동강면,노동리,311,113,36.33440514469453
4677041021,전라남도,고흥군,대서면,금마리,281,108,38.43416370106761
4677041022,전라남도,고흥군,대서면,남정리,336,173,51.488095238095234
4677041023,전라남도,고흥군,대서면,안남리,494,191,38.663967611336034
4677041024,전라남도,고흥군,대서면,화산리,323,110,34.05572755417957
4677041025,전라남도,고흥군,대서면,송림리,256,102,39.84375
4677041026,전라남도,고흥군,대서면,송강리,234,88,37.60683760683761
4677041027,전라남도,고흥군,대서면,상남리,204,102,50.0
4677042021,전라남도,고흥군,두원면,학곡리,249,103,41.365461847389554
4677042022,전라남도,고흥군,두원면,관덕리,110,53,48.18181818181818
4677042023,전라남도,고흥군,두원면,풍류리,267,136,50.936329588014985
4677042024,전라남도,고흥군,두원면,대금리,248,120,48.38709677419355
4677042025,전라남도,고흥군,두원면,용당리,152,66,43.42105263157895
4677042026,전라남도,고흥군,두원면,대전리,224,93,41.517857142857146
4677042027,전라남도,고흥군,두원면,예회리,178,94,52.80898876404494
4677042028,전라남도,고흥군,두원면,성두리,262,128,48.854961832061065
4677042029,전라남도,고흥군,두원면,영오리,145,76,52.41379310344828
4677042030,전라남도,고흥군,두원면,용산리,195,79,40.51282051282051
4677042031,전라남도,고흥군,두원면,신송리,212,108,50.943396226415096
4677042032,전라남도,고흥군,두원면,용반리,365,165,45.20547945205479
4677042033,전라남도,고흥군,두원면,운대리,281,115,40.92526690391459
4677044021,전라남도,고흥군,영남면,양사리,182,81,44.505494505494504
4677044022,전라남도,고흥군,영남면,금사리,490,200,40.816326530612244
4677044023,전라남도,고흥군,영남면,남열리,235,129,54.8936170212766
4677044024,전라남도,고흥군,영남면,우천리,313,108,34.504792332268366
4677045021,전라남도,고흥군,동일면,봉영리,487,185,37.98767967145791
4677045022,전라남도,고흥군,동일면,백양리,411,165,40.14598540145985
4677045023,전라남도,고흥군,동일면,덕흥리,504,162,32.142857142857146
4678025021,전라남도,보성군,보성읍,보성리,2686,540,20.104244229337304
4678025022,전라남도,보성군,보성읍,우산리,2309,323,13.988739714161975
4678025023,전라남도,보성군,보성읍,옥평리,252,86,34.12698412698413
4678025024,전라남도,보성군,보성읍,봉산리,293,91,31.058020477815703
4678025025,전라남도,보성군,보성읍,쾌상리,369,140,37.94037940379404
4678025026,전라남도,보성군,보성읍,옥암리,128,36,28.125
4678025027,전라남도,보성군,보성읍,대야리,310,119,38.387096774193544
4678025028,전라남도,보성군,보성읍,원봉리,911,136,14.928649835345773
4678025029,전라남도,보성군,보성읍,주봉리,961,222,23.100936524453694
4678025030,전라남도,보성군,보성읍,용문리,308,80,25.97402597402597
4678025321,전라남도,보성군,벌교읍,벌교리,1761,546,31.005110732538334
4678025322,전라남도,보성군,벌교읍,전동리,333,126,37.83783783783784
4678025323,전라남도,보성군,벌교읍,지동리,474,193,40.71729957805908
4678025324,전라남도,보성군,벌교읍,고읍리,299,121,40.468227424749166
4678025325,전라남도,보성군,벌교읍,낙성리,239,91,38.07531380753138
4678025326,전라남도,보성군,벌교읍,추동리,212,90,42.45283018867924
4678025327,전라남도,보성군,벌교읍,징광리,182,65,35.714285714285715
4678025329,전라남도,보성군,벌교읍,칠동리,303,113,37.29372937293729
4678025330,전라남도,보성군,벌교읍,척령리,430,161,37.44186046511628
4678025331,전라남도,보성군,벌교읍,마동리,279,119,42.65232974910394
4678025332,전라남도,보성군,벌교읍,장좌리,786,222,28.24427480916031
4678025333,전라남도,보성군,벌교읍,영등리,364,141,38.73626373626374
4678025334,전라남도,보성군,벌교읍,장암리,302,120,39.735099337748345
4678025335,전라남도,보성군,벌교읍,대포리,220,137,62.272727272727266
4678025336,전라남도,보성군,벌교읍,연산리,282,97,34.39716312056738
4678025337,전라남도,보성군,벌교읍,봉림리,119,63,52.94117647058824
4678025338,전라남도,보성군,벌교읍,회정리,3167,607,19.166403536469844
4678025339,전라남도,보성군,벌교읍,장양리,427,170,39.812646370023415
4678025340,전라남도,보성군,벌교읍,호동리,283,126,44.522968197879855
4678025341,전라남도,보성군,벌교읍,장도리,287,129,44.94773519163763
4678025342,전라남도,보성군,벌교읍,옥전리,215,74,34.418604651162795
4678031021,전라남도,보성군,노동면,광곡리,152,56,36.84210526315789
4678031022,전라남도,보성군,노동면,대련리,131,50,38.16793893129771
4678031023,전라남도,보성군,노동면,감정리,53,24,45.28301886792453
4678031024,전라남도,보성군,노동면,금호리,146,57,39.04109589041096
4678031025,전라남도,보성군,노동면,옥마리,79,29,36.708860759493675
4678031026,전라남도,보성군,노동면,용호리,92,48,52.17391304347826
4678031027,전라남도,보성군,노동면,거석리,118,50,42.3728813559322
4678031028,전라남도,보성군,노동면,신천리,53,27,50.943396226415096
4678031029,전라남도,보성군,노동면,학동리,118,33,27.966101694915253
4678031030,전라남도,보성군,노동면,명봉리,110,58,52.72727272727272
4678032021,전라남도,보성군,미력면,도개리,281,105,37.36654804270463
4678032022,전라남도,보성군,미력면,미력리,94,38,40.42553191489361
4678032023,전라남도,보성군,미력면,화방리,198,74,37.37373737373738
4678032024,전라남도,보성군,미력면,용정리,240,89,37.083333333333336
4678032025,전라남도,보성군,미력면,덕림리,133,42,31.57894736842105
4678032026,전라남도,보성군,미력면,반룡리,210,73,34.76190476190476
4678032027,전라남도,보성군,미력면,초당리,167,58,34.73053892215569
4678033021,전라남도,보성군,겸백면,석호리,139,56,40.28776978417266
4678033022,전라남도,보성군,겸백면,운림리,183,70,38.25136612021858
4678033023,전라남도,보성군,겸백면,은덕리,71,35,49.29577464788733
4678033024,전라남도,보성군,겸백면,평호리,151,69,45.6953642384106
4678033025,전라남도,보성군,겸백면,도안리,90,41,45.55555555555556
4678033026,전라남도,보성군,겸백면,용산리,147,58,39.455782312925166
4678033027,전라남도,보성군,겸백면,남양리,147,67,45.57823129251701
4678033028,전라남도,보성군,겸백면,사곡리,66,29,43.93939393939394
4678033029,전라남도,보성군,겸백면,수남리,101,32,31.683168316831683
4678034021,전라남도,보성군,율어면,율어리,138,60,43.47826086956522
4678034022,전라남도,보성군,율어면,금천리,109,31,28.440366972477065
4678034023,전라남도,보성군,율어면,선암리,76,36,47.368421052631575
4678034024,전라남도,보성군,율어면,문양리,226,79,34.95575221238938
4678034025,전라남도,보성군,율어면,칠음리,116,42,36.206896551724135
4678034026,전라남도,보성군,율어면,고죽리,76,26,34.21052631578947
4678034027,전라남도,보성군,율어면,이동리,190,80,42.10526315789473
4678034028,전라남도,보성군,율어면,유신리,88,44,50.0
4678034029,전라남도,보성군,율어면,장동리,102,41,40.19607843137255
4678035021,전라남도,보성군,복내면,복내리,202,66,32.67326732673268
4678035022,전라남도,보성군,복내면,반석리,150,61,40.666666666666664
4678035023,전라남도,보성군,복내면,용동리,103,43,41.74757281553398
4678035024,전라남도,보성군,복내면,진봉리,93,37,39.784946236559136
4678035025,전라남도,보성군,복내면,봉천리,186,64,34.40860215053764
4678035026,전라남도,보성군,복내면,일봉리,83,32,38.55421686746988
4678035027,전라남도,보성군,복내면,시천리,53,19,35.84905660377358
4678035028,전라남도,보성군,복내면,용전리,83,36,43.373493975903614
4678035029,전라남도,보성군,복내면,유정리,157,59,37.57961783439491
4678035030,전라남도,보성군,복내면,계산리,89,44,49.43820224719101
4678035031,전라남도,보성군,복내면,장천리,162,75,46.2962962962963
4678035032,전라남도,보성군,복내면,동교리,176,67,38.06818181818182
4678036021,전라남도,보성군,문덕면,운곡리,220,55,25.0
4678036022,전라남도,보성군,문덕면,용암리,160,62,38.75
4678036023,전라남도,보성군,문덕면,덕치리,22,1,4.545454545454546
4678036024,전라남도,보성군,문덕면,죽산리,80,26,32.5
4678036025,전라남도,보성군,문덕면,봉갑리,40,3,7.5
4678036026,전라남도,보성군,문덕면,봉정리,12,2,16.666666666666664
4678036027,전라남도,보성군,문덕면,양동리,193,76,39.37823834196891
4678036028,전라남도,보성군,문덕면,귀산리,86,31,36.04651162790697
4678036029,전라남도,보성군,문덕면,동산리,115,63,54.78260869565217
4678037021,전라남도,보성군,조성면,조성리,767,249,32.46414602346806
4678037022,전라남도,보성군,조성면,매현리,172,71,41.27906976744186
4678037023,전라남도,보성군,조성면,은곡리,204,99,48.529411764705884
4678037024,전라남도,보성군,조성면,신월리,141,71,50.35460992907801
4678037025,전라남도,보성군,조성면,귀산리,174,55,31.60919540229885
4678037026,전라남도,보성군,조성면,축내리,121,47,38.84297520661157
4678037027,전라남도,보성군,조성면,대곡리,179,70,39.10614525139665
4678037028,전라남도,보성군,조성면,우천리,131,59,45.038167938931295
4678037029,전라남도,보성군,조성면,봉능리,196,63,32.142857142857146
4678037030,전라남도,보성군,조성면,덕산리,321,127,39.56386292834891
4678037031,전라남도,보성군,조성면,동촌리,598,219,36.62207357859531
4678037032,전라남도,보성군,조성면,용전리,425,199,46.82352941176471
4678038021,전라남도,보성군,득량면,삼정리,201,62,30.845771144278604
4678038022,전라남도,보성군,득량면,송곡리,353,140,39.6600566572238
4678038023,전라남도,보성군,득량면,예당리,1167,374,32.04798628963154
4678038024,전라남도,보성군,득량면,오봉리,572,228,39.86013986013986
